date,state,district,pincode,total_enrolments
2025-12-29,Tamil Nadu,Chennai,600035,1
2025-12-29,Tamil Nadu,Chennai,600037,1
2025-12-29,Tamil Nadu,Chennai,600020,3
2025-12-29,Tamil Nadu,Chennai,600023,1
2025-12-29,Tamil Nadu,Chennai,600024,2
2025-12-29,Tamil Nadu,Chennai,600031,1
2025-12-29,Tamil Nadu,Chennai,600033,3
2025-12-29,Tamil Nadu,Chennai,600081,4
2025-12-29,Tamil Nadu,Chennai,600010,1
2025-12-29,Tamil Nadu,Chennai,600012,8
2025-12-29,Tamil Nadu,Chennai,600001,4
2025-12-29,Tamil Nadu,Chennai,600034,1
2025-12-29,Tamil Nadu,Chennai,600018,1
2025-12-29,Tamil Nadu,Chennai,600125,1
2025-12-29,Tamil Nadu,Chennai,600118,13
2025-12-29,Tamil Nadu,Chennai,600092,1
2025-12-29,Tamil Nadu,Chennai,600115,2
2025-12-29,Tamil Nadu,Chennai,600108,1
2025-12-29,Tamil Nadu,Chennai,600084,2
2025-12-29,Tamil Nadu,Chennai,600015,3
2025-12-31,Tamil Nadu,Chennai,600005,8
2025-12-31,Tamil Nadu,Chennai,600113,3
2025-12-31,Tamil Nadu,Chennai,600097,1
2025-12-31,Tamil Nadu,Chennai,600001,7
2025-12-31,Tamil Nadu,Chennai,600004,5
2025-12-31,Tamil Nadu,Chennai,600013,2
2025-12-31,Tamil Nadu,Chennai,600002,8
2025-12-31,Tamil Nadu,Chennai,600042,11
2025-12-31,Tamil Nadu,Chennai,600040,5
2025-12-31,Tamil Nadu,Chennai,600039,4
2025-12-31,Tamil Nadu,Chennai,600030,2
2025-12-31,Tamil Nadu,Chennai,600041,7
2025-12-31,Tamil Nadu,Chennai,600091,4
2025-12-31,Tamil Nadu,Chennai,600106,3
2025-12-31,Tamil Nadu,Chennai,600028,8
2025-12-31,Tamil Nadu,Chennai,600116,1
2025-12-31,Tamil Nadu,Chennai,600018,3
2025-12-31,Tamil Nadu,Chennai,600017,3
2025-12-31,Tamil Nadu,Chennai,600010,1
2025-12-31,Tamil Nadu,Chennai,600094,5
2025-12-31,Tamil Nadu,Chennai,600085,5
2025-12-31,Tamil Nadu,Chennai,600081,5
2025-12-31,Tamil Nadu,Chennai,600117,1
2025-12-31,Tamil Nadu,Chennai,600032,3
2025-12-31,Tamil Nadu,Chennai,600021,7
2025-12-31,Tamil Nadu,Chennai,600080,1
2025-12-31,Tamil Nadu,Chennai,600011,5
2025-12-31,Tamil Nadu,Chennai,600006,1
2025-12-31,Tamil Nadu,Chennai,600033,1
2025-12-31,Tamil Nadu,Chennai,600019,1
2025-12-31,Tamil Nadu,Chennai,600015,8
2025-12-31,Tamil Nadu,Chennai,600012,10
2025-12-31,Tamil Nadu,Chennai,600014,3
2025-12-31,Tamil Nadu,Chennai,600129,3
2025-12-31,Tamil Nadu,Chennai,600088,1
2025-12-31,Tamil Nadu,Chennai,600092,3
2025-12-31,Tamil Nadu,Chennai,600078,18
2025-12-31,Tamil Nadu,Chennai,600022,1
2025-12-31,Tamil Nadu,Chennai,600008,2
2025-12-31,Tamil Nadu,Chennai,600007,3
2025-12-31,Tamil Nadu,Chennai,600115,3
2025-12-31,Tamil Nadu,Chennai,600020,2
2025-12-31,Tamil Nadu,Chennai,600100,3
2025-12-31,Tamil Nadu,Chennai,600023,4
2025-12-31,Tamil Nadu,Chennai,600034,2
2025-12-31,Tamil Nadu,Chennai,600049,1
2025-12-31,Tamil Nadu,Chennai,600119,3
2025-12-31,Tamil Nadu,Chennai,600112,2
2025-12-31,Tamil Nadu,Chennai,600107,1
2025-12-31,Tamil Nadu,Chennai,600096,3
2025-12-31,Tamil Nadu,Chennai,600118,10
2025-12-31,Tamil Nadu,Chennai,600090,2
2025-12-31,Tamil Nadu,Chennai,600087,1
2025-12-31,Tamil Nadu,Chennai,600083,4
2025-12-31,Tamil Nadu,Chennai,600082,6
2025-12-31,Tamil Nadu,Chennai,600079,1
2025-12-31,Tamil Nadu,Chennai,600026,1
2025-12-31,Tamil Nadu,Chennai,600093,4
2026-01-01,Tamil Nadu,Chennai,600113,1
2026-01-01,Tamil Nadu,Chennai,600015,7
2026-01-01,Tamil Nadu,Chennai,600018,6
2026-01-01,Tamil Nadu,Chennai,600034,4
2026-01-01,Tamil Nadu,Chennai,600040,6
2026-01-01,Tamil Nadu,Chennai,600083,6
2026-01-01,Tamil Nadu,Chennai,600087,1
2026-01-01,Tamil Nadu,Chennai,600100,14
2026-01-01,Tamil Nadu,Chennai,600094,11
2026-01-01,Tamil Nadu,Chennai,600038,1
2026-01-01,Tamil Nadu,Chennai,600082,8
2026-01-01,Tamil Nadu,Chennai,600061,3
2026-01-01,Tamil Nadu,Chennai,600060,1
2026-01-01,Tamil Nadu,Chennai,600049,9
2026-01-01,Tamil Nadu,Chennai,600042,16
2026-01-01,Tamil Nadu,Chennai,600013,6
2026-01-01,Tamil Nadu,Chennai,600030,1
2026-01-01,Tamil Nadu,Chennai,600026,3
2026-01-01,Tamil Nadu,Chennai,600021,21
2026-01-01,Tamil Nadu,Chennai,600014,14
2026-01-01,Tamil Nadu,Chennai,600012,19
2026-01-01,Tamil Nadu,Chennai,600085,2
2026-01-01,Tamil Nadu,Chennai,600011,6
2026-01-01,Tamil Nadu,Chennai,600024,7
2026-01-01,Tamil Nadu,Chennai,600078,17
2026-01-01,Tamil Nadu,Chennai,600093,4
2026-01-01,Tamil Nadu,Chennai,600099,3
2026-01-01,Tamil Nadu,Chennai,600115,2
2026-01-01,Tamil Nadu,Chennai,600003,2
2026-01-01,Tamil Nadu,Chennai,600005,13
2026-01-01,Tamil Nadu,Chennai,600009,2
2026-01-01,Tamil Nadu,Chennai,600119,8
2026-01-01,Tamil Nadu,Chennai,600002,6
2026-01-01,Tamil Nadu,Chennai,600006,2
2026-01-01,Tamil Nadu,Chennai,600019,1
2026-01-01,Tamil Nadu,Chennai,600020,2
2026-01-01,Tamil Nadu,Chennai,600028,13
2026-01-01,Tamil Nadu,Chennai,600033,4
2026-01-01,Tamil Nadu,Chennai,600039,10
2026-01-01,Tamil Nadu,Chennai,600081,20
2026-01-01,Tamil Nadu,Chennai,600090,1
2026-01-01,Tamil Nadu,Chennai,600091,10
2026-01-01,Tamil Nadu,Chennai,600096,2
2026-01-01,Tamil Nadu,Chennai,600097,5
2026-01-01,Tamil Nadu,Chennai,600088,2
2026-01-01,Tamil Nadu,Chennai,600108,2
2026-01-01,Tamil Nadu,Chennai,600080,1
2026-01-01,Tamil Nadu,Chennai,600023,14
2026-01-01,Tamil Nadu,Chennai,600007,8
2026-01-01,Tamil Nadu,Chennai,600016,1
2026-01-01,Tamil Nadu,Chennai,600017,9
2026-01-01,Tamil Nadu,Chennai,600029,5
2026-01-01,Tamil Nadu,Chennai,600032,3
2026-01-01,Tamil Nadu,Chennai,600041,11
2026-01-01,Tamil Nadu,Chennai,600051,1
2026-01-01,Tamil Nadu,Chennai,600084,2
2026-01-01,Tamil Nadu,Chennai,600092,8
2026-01-01,Tamil Nadu,Chennai,600095,3
2026-01-01,Tamil Nadu,Chennai,600102,2
2026-01-01,Tamil Nadu,Chennai,600106,6
2026-01-01,Tamil Nadu,Chennai,600107,3
2026-01-01,Tamil Nadu,Chennai,600112,1
2026-01-01,Tamil Nadu,Chennai,600117,1
2026-01-01,Tamil Nadu,Chennai,600118,25
2026-01-01,Tamil Nadu,Chennai,600125,2
2026-01-01,Tamil Nadu,Chennai,600001,18
2026-01-01,Tamil Nadu,Chennai,600004,10
2026-01-01,Tamil Nadu,Chennai,600031,3
2026-01-01,Tamil Nadu,Chennai,600116,3
2026-01-01,Tamil Nadu,Chennai,600010,7
2026-01-01,Tamil Nadu,Chennai,600129,1
2026-01-02,Tamil Nadu,Chennai,600007,4
2026-01-02,Tamil Nadu,Chennai,600041,3
2026-01-02,Tamil Nadu,Chennai,600005,5
2026-01-02,Tamil Nadu,Chennai,600033,4
2026-01-02,Tamil Nadu,Chennai,600029,1
2026-01-02,Tamil Nadu,Chennai,600026,1
2026-01-02,Tamil Nadu,Chennai,600020,2
2026-01-02,Tamil Nadu,Chennai,600019,2
2026-01-02,Tamil Nadu,Chennai,600032,2
2026-01-02,Tamil Nadu,Chennai,600039,3
2026-01-02,Tamil Nadu,Chennai,600083,8
2026-01-02,Tamil Nadu,Chennai,600088,1
2026-01-02,Tamil Nadu,Chennai,600092,4
2026-01-02,Tamil Nadu,Chennai,600112,1
2026-01-02,Tamil Nadu,Chennai,600013,3
2026-01-02,Tamil Nadu,Chennai,600012,16
2026-01-02,Tamil Nadu,Chennai,600010,4
2026-01-02,Tamil Nadu,Chennai,600034,3
2026-01-02,Tamil Nadu,Chennai,600042,5
2026-01-02,Tamil Nadu,Chennai,600096,2
2026-01-02,Tamil Nadu,Chennai,600100,6
2026-01-02,Tamil Nadu,Chennai,600102,2
2026-01-02,Tamil Nadu,Chennai,600004,3
2026-01-02,Tamil Nadu,Chennai,600006,1
2026-01-02,Tamil Nadu,Chennai,600014,3
2026-01-02,Tamil Nadu,Chennai,600117,2
2026-01-02,Tamil Nadu,Chennai,600106,3
2026-01-02,Tamil Nadu,Chennai,600081,2
2026-01-02,Tamil Nadu,Chennai,600040,7
2026-01-02,Tamil Nadu,Chennai,600017,3
2026-01-02,Tamil Nadu,Chennai,600001,11
2026-01-02,Tamil Nadu,Chennai,600002,5
2026-01-02,Tamil Nadu,Chennai,600011,7
2026-01-02,Tamil Nadu,Chennai,600024,5
2026-01-02,Tamil Nadu,Chennai,600015,6
2026-01-02,Tamil Nadu,Chennai,600030,2
2026-01-02,Tamil Nadu,Chennai,600078,9
2026-01-02,Tamil Nadu,Chennai,600079,1
2026-01-02,Tamil Nadu,Chennai,600082,5
2026-01-02,Tamil Nadu,Chennai,600084,1
2026-01-02,Tamil Nadu,Chennai,600086,2
2026-01-02,Tamil Nadu,Chennai,600021,6
2026-01-02,Tamil Nadu,Chennai,600097,2
2026-01-02,Tamil Nadu,Chennai,600061,2
2026-01-02,Tamil Nadu,Chennai,600091,8
2026-01-02,Tamil Nadu,Chennai,600099,1
2026-01-02,Tamil Nadu,Chennai,600113,1
2026-01-02,Tamil Nadu,Chennai,600118,6
2026-01-02,Tamil Nadu,Chennai,600093,2
2026-01-02,Tamil Nadu,Chennai,600119,4
2026-01-02,Tamil Nadu,Chennai,600129,5
2026-01-02,Tamil Nadu,Chennai,600126,1
2026-01-02,Tamil Nadu,Chennai,600125,3
2026-01-03,Tamil Nadu,Chennai,600014,1
2026-01-03,Tamil Nadu,Chennai,600021,1
2026-01-03,Tamil Nadu,Chennai,600023,1
2026-01-03,Tamil Nadu,Chennai,600129,1
2026-01-03,Tamil Nadu,Chennai,600113,1
2026-01-03,Tamil Nadu,Chennai,600083,1
