date,state,district,pincode,demo_age_5_17,demo_age_17_
28-11-2025,Tamil Nadu,Chennai,600082,2,28
28-11-2025,Tamil Nadu,Chennai,600083,4,35
28-11-2025,Tamil Nadu,Chennai,600089,2,6
28-11-2025,Tamil Nadu,Chennai,600092,2,18
28-11-2025,Tamil Nadu,Chennai,600097,1,10
28-11-2025,Tamil Nadu,Chennai,600102,1,9
28-11-2025,Tamil Nadu,Chennai,600103,0,4
28-11-2025,Tamil Nadu,Chennai,600106,1,26
28-11-2025,Tamil Nadu,Chennai,600107,4,27
28-11-2025,Tamil Nadu,Chennai,600115,0,9
28-11-2025,Tamil Nadu,Chennai,600119,3,20
29-11-2025,Tamil Nadu,Chennai,600001,6,41
29-11-2025,Tamil Nadu,Chennai,600014,2,20
29-11-2025,Tamil Nadu,Chennai,600024,2,16
29-11-2025,Tamil Nadu,Chennai,600025,1,0
29-11-2025,Tamil Nadu,Chennai,600028,3,27
29-11-2025,Tamil Nadu,Chennai,600029,4,13
29-11-2025,Tamil Nadu,Chennai,600032,4,9
29-11-2025,Tamil Nadu,Chennai,600061,0,6
29-11-2025,Tamil Nadu,Chennai,600066,0,2
29-11-2025,Tamil Nadu,Chennai,600093,3,5
30-11-2025,Tamil Nadu,Chennai,600007,0,6
30-11-2025,Tamil Nadu,Chennai,600013,1,2
30-11-2025,Tamil Nadu,Chennai,600014,0,6
30-11-2025,Tamil Nadu,Chennai,600019,0,3
30-11-2025,Tamil Nadu,Chennai,600024,0,4
30-11-2025,Tamil Nadu,Chennai,600029,0,4
30-11-2025,Tamil Nadu,Chennai,600031,0,1
30-11-2025,Tamil Nadu,Chennai,600049,0,6
30-11-2025,Tamil Nadu,Chennai,600053,0,3
30-11-2025,Tamil Nadu,Chennai,600057,0,2
30-11-2025,Tamil Nadu,Chennai,600061,1,1
30-11-2025,Tamil Nadu,Chennai,600093,0,4
30-11-2025,Tamil Nadu,Chennai,600094,0,8
30-11-2025,Tamil Nadu,Chennai,600112,0,2
30-11-2025,Tamil Nadu,Chennai,600118,1,12
01-03-2025,Tamil Nadu,Chennai,600006,16,128
01-03-2025,Tamil Nadu,Chennai,600011,53,889
01-03-2025,Tamil Nadu,Chennai,600029,22,256
01-03-2025,Tamil Nadu,Chennai,600034,20,320
01-03-2025,Tamil Nadu,Chennai,600008,10,122
01-04-2025,Tamil Nadu,Chennai,600081,74,954
01-03-2025,Tamil Nadu,Chennai,600083,33,536
01-03-2025,Tamil Nadu,Chennai,600078,80,798
01-03-2025,Tamil Nadu,Chennai,600061,22,225
01-03-2025,Tamil Nadu,Chennai,600039,89,1113
01-03-2025,Tamil Nadu,Chennai,600023,49,562
01-03-2025,Tamil Nadu,Chennai,600085,16,213
01-03-2025,Tamil Nadu,Chennai,600035,12,148
01-03-2025,Tamil Nadu,Chennai,600112,14,219
01-03-2025,Tamil Nadu,Chennai,600032,26,276
01-03-2025,Tamil Nadu,Chennai,600093,14,267
01-03-2025,Tamil Nadu,Chennai,600021,134,1392
01-03-2025,Tamil Nadu,Chennai,600018,29,323
02-09-2025,Tamil Nadu,Chennai,600012,6,58
02-09-2025,Tamil Nadu,Chennai,600013,2,21
02-09-2025,Tamil Nadu,Chennai,600016,0,5
02-09-2025,Tamil Nadu,Chennai,600017,1,22
02-09-2025,Tamil Nadu,Chennai,600018,2,17
02-09-2025,Tamil Nadu,Chennai,600024,1,12
02-09-2025,Tamil Nadu,Chennai,600030,3,14
02-09-2025,Tamil Nadu,Chennai,600041,6,47
02-09-2025,Tamil Nadu,Chennai,600050,0,6
02-09-2025,Tamil Nadu,Chennai,600051,0,1
02-09-2025,Tamil Nadu,Chennai,600057,0,1
02-09-2025,Tamil Nadu,Chennai,600060,0,2
02-09-2025,Tamil Nadu,Chennai,600081,13,46
02-09-2025,Tamil Nadu,Chennai,600086,0,2
02-09-2025,Tamil Nadu,Chennai,600090,2,13
02-09-2025,Tamil Nadu,Chennai,600099,1,19
02-09-2025,Tamil Nadu,Chennai,600107,1,8
02-09-2025,Tamil Nadu,Chennai,600108,1,2
02-09-2025,Tamil Nadu,Chennai,600114,0,5
02-09-2025,Tamil Nadu,Chennai,600117,0,3
02-09-2025,Tamil Nadu,Chennai,600125,1,7
01-09-2025,Tamil Nadu,Chennai,600006,1,3
01-09-2025,Tamil Nadu,Chennai,600008,0,3
01-09-2025,Tamil Nadu,Chennai,600010,3,11
01-09-2025,Tamil Nadu,Chennai,600011,3,23
01-09-2025,Tamil Nadu,Chennai,600013,0,20
01-09-2025,Tamil Nadu,Chennai,600021,5,59
01-09-2025,Tamil Nadu,Chennai,600024,0,14
01-09-2025,Tamil Nadu,Chennai,600026,0,12
01-09-2025,Tamil Nadu,Chennai,600032,0,10
01-09-2025,Tamil Nadu,Chennai,600034,1,14
01-09-2025,Tamil Nadu,Chennai,600040,4,18
01-09-2025,Tamil Nadu,Chennai,600050,1,3
01-09-2025,Tamil Nadu,Chennai,600057,0,3
01-09-2025,Tamil Nadu,Chennai,600058,0,3
01-09-2025,Tamil Nadu,Chennai,600087,0,3
01-09-2025,Tamil Nadu,Chennai,600090,0,4
01-09-2025,Tamil Nadu,Chennai,600096,0,15
01-09-2025,Tamil Nadu,Chennai,600102,0,7
01-09-2025,Tamil Nadu,Chennai,600113,2,11
01-09-2025,Tamil Nadu,Chennai,600114,0,2
01-09-2025,Tamil Nadu,Chennai,600117,0,4
01-09-2025,Tamil Nadu,Chennai,600125,0,4
04-09-2025,Tamil Nadu,Chennai,600001,6,40
04-09-2025,Tamil Nadu,Chennai,600004,7,38
04-09-2025,Tamil Nadu,Chennai,600006,1,3
04-09-2025,Tamil Nadu,Chennai,600011,2,19
04-09-2025,Tamil Nadu,Chennai,600014,2,15
04-09-2025,Tamil Nadu,Chennai,600015,3,16
04-09-2025,Tamil Nadu,Chennai,600028,6,22
04-09-2025,Tamil Nadu,Chennai,600034,3,3
04-09-2025,Tamil Nadu,Chennai,600051,0,1
04-09-2025,Tamil Nadu,Chennai,600080,0,4
04-09-2025,Tamil Nadu,Chennai,600081,9,63
04-09-2025,Tamil Nadu,Chennai,600088,0,6
04-09-2025,Tamil Nadu,Chennai,600102,0,9
04-09-2025,Tamil Nadu,Chennai,600106,1,33
04-09-2025,Tamil Nadu,Chennai,600112,0,3
04-09-2025,Tamil Nadu,Chennai,600119,4,27
03-09-2025,Tamil Nadu,Chennai,600012,3,61
03-09-2025,Tamil Nadu,Chennai,600016,0,1
03-09-2025,Tamil Nadu,Chennai,600021,6,36
03-09-2025,Tamil Nadu,Chennai,600037,0,5
03-09-2025,Tamil Nadu,Chennai,600042,3,22
03-09-2025,Tamil Nadu,Chennai,600068,0,4
03-09-2025,Tamil Nadu,Chennai,600091,1,21
03-09-2025,Tamil Nadu,Chennai,600095,0,9
03-09-2025,Tamil Nadu,Chennai,600106,3,15
03-09-2025,Tamil Nadu,Chennai,600129,0,3
05-09-2025,Tamil Nadu,Chennai,600011,0,6
05-09-2025,Tamil Nadu,Chennai,600014,0,3
05-09-2025,Tamil Nadu,Chennai,600020,0,4
05-09-2025,Tamil Nadu,Chennai,600023,1,3
05-09-2025,Tamil Nadu,Chennai,600028,0,6
05-09-2025,Tamil Nadu,Chennai,600040,2,7
05-09-2025,Tamil Nadu,Chennai,600042,1,13
05-09-2025,Tamil Nadu,Chennai,600057,0,1
05-09-2025,Tamil Nadu,Chennai,600060,1,4
05-09-2025,Tamil Nadu,Chennai,600068,0,2
05-09-2025,Tamil Nadu,Chennai,600085,0,1
05-09-2025,Tamil Nadu,Chennai,600087,0,6
05-09-2025,Tamil Nadu,Chennai,600118,2,15
05-09-2025,Tamil Nadu,Chennai,600119,0,8
05-09-2025,Tamil Nadu,Chennai,600126,0,1
07-09-2025,Tamil Nadu,Chennai,600001,1,6
07-09-2025,Tamil Nadu,Chennai,600007,0,1
07-09-2025,Tamil Nadu,Chennai,600011,2,6
07-09-2025,Tamil Nadu,Chennai,600026,1,4
07-09-2025,Tamil Nadu,Chennai,600030,0,1
07-09-2025,Tamil Nadu,Chennai,600032,2,1
07-09-2025,Tamil Nadu,Chennai,600034,0,5
07-09-2025,Tamil Nadu,Chennai,600039,1,8
07-09-2025,Tamil Nadu,Chennai,600040,1,7
07-09-2025,Tamil Nadu,Chennai,600049,2,2
07-09-2025,Tamil Nadu,Chennai,600060,0,1
07-09-2025,Tamil Nadu,Chennai,600094,1,4
07-09-2025,Tamil Nadu,Chennai,600118,2,6
06-09-2025,Tamil Nadu,Chennai,600003,0,6
06-09-2025,Tamil Nadu,Chennai,600005,3,21
06-09-2025,Tamil Nadu,Chennai,600008,0,1
06-09-2025,Tamil Nadu,Chennai,600017,6,14
06-09-2025,Tamil Nadu,Chennai,600026,0,12
06-09-2025,Tamil Nadu,Chennai,600032,4,3
06-09-2025,Tamil Nadu,Chennai,600033,4,19
06-09-2025,Tamil Nadu,Chennai,600049,10,13
06-09-2025,Tamil Nadu,Chennai,600057,0,2
06-09-2025,Tamil Nadu,Chennai,600061,4,5
06-09-2025,Tamil Nadu,Chennai,600068,1,5
06-09-2025,Tamil Nadu,Chennai,600081,9,29
06-09-2025,Tamil Nadu,Chennai,600088,0,5
06-09-2025,Tamil Nadu,Chennai,600090,1,4
06-09-2025,Tamil Nadu,Chennai,600099,1,15
08-09-2025,Tamil Nadu,Chennai,600003,1,4
08-09-2025,Tamil Nadu,Chennai,600008,0,3
08-09-2025,Tamil Nadu,Chennai,600019,3,17
08-09-2025,Tamil Nadu,Chennai,600026,0,13
08-09-2025,Tamil Nadu,Chennai,600029,2,13
08-09-2025,Tamil Nadu,Chennai,600032,4,13
08-09-2025,Tamil Nadu,Chennai,600037,0,2
08-09-2025,Tamil Nadu,Chennai,600041,1,31
08-09-2025,Tamil Nadu,Chennai,600057,0,3
08-09-2025,Tamil Nadu,Chennai,600061,0,6
08-09-2025,Tamil Nadu,Chennai,600080,2,2
08-09-2025,Tamil Nadu,Chennai,600089,0,6
08-09-2025,Tamil Nadu,Chennai,600096,0,11
08-09-2025,Tamil Nadu,Chennai,600097,0,6
08-09-2025,Tamil Nadu,Chennai,600102,2,4
08-09-2025,Tamil Nadu,Chennai,600118,12,68
08-09-2025,Tamil Nadu,Chennai,600129,0,7
09-09-2025,Tamil Nadu,Chennai,600006,2,6
09-09-2025,Tamil Nadu,Chennai,600011,3,20
09-09-2025,Tamil Nadu,Chennai,600012,5,52
09-09-2025,Tamil Nadu,Chennai,600013,4,59
09-09-2025,Tamil Nadu,Chennai,600019,2,11
09-09-2025,Tamil Nadu,Chennai,600021,6,63
09-09-2025,Tamil Nadu,Chennai,600050,1,4
09-09-2025,Tamil Nadu,Chennai,600082,6,20
09-09-2025,Tamil Nadu,Chennai,600102,2,5
09-09-2025,Tamil Nadu,Chennai,600103,0,5
09-09-2025,Tamil Nadu,Chennai,600115,0,4
09-09-2025,Tamil Nadu,Chennai,600129,3,15
10-09-2025,Tamil Nadu,Chennai,600003,1,8
10-09-2025,Tamil Nadu,Chennai,600004,4,29
10-09-2025,Tamil Nadu,Chennai,600005,3,18
10-09-2025,Tamil Nadu,Chennai,600006,1,6
10-09-2025,Tamil Nadu,Chennai,600009,0,1
10-09-2025,Tamil Nadu,Chennai,600015,15,44
10-09-2025,Tamil Nadu,Chennai,600020,1,7
10-09-2025,Tamil Nadu,Chennai,600034,1,28
10-09-2025,Tamil Nadu,Chennai,600039,8,31
10-09-2025,Tamil Nadu,Chennai,600060,0,4
10-09-2025,Tamil Nadu,Chennai,600068,0,2
10-09-2025,Tamil Nadu,Chennai,600079,0,1
10-09-2025,Tamil Nadu,Chennai,600082,6,32
10-09-2025,Tamil Nadu,Chennai,600090,2,1
10-09-2025,Tamil Nadu,Chennai,600091,2,14
10-09-2025,Tamil Nadu,Chennai,600107,2,21
10-09-2025,Tamil Nadu,Chennai,600112,4,4
10-09-2025,Tamil Nadu,Chennai,600126,1,2
12-09-2025,Tamil Nadu,Chennai,600005,5,47
12-09-2025,Tamil Nadu,Chennai,600011,9,38
12-09-2025,Tamil Nadu,Chennai,600014,5,21
12-09-2025,Tamil Nadu,Chennai,600031,1,5
12-09-2025,Tamil Nadu,Chennai,600038,1,3
12-09-2025,Tamil Nadu,Chennai,600039,9,40
12-09-2025,Tamil Nadu,Chennai,600050,0,1
12-09-2025,Tamil Nadu,Chennai,600051,0,1
12-09-2025,Tamil Nadu,Chennai,600053,2,6
12-09-2025,Tamil Nadu,Chennai,600057,0,6
12-09-2025,Tamil Nadu,Chennai,600080,0,3
12-09-2025,Tamil Nadu,Chennai,600088,1,7
12-09-2025,Tamil Nadu,Chennai,600092,7,19
12-09-2025,Tamil Nadu,Chennai,600093,1,13
12-09-2025,Tamil Nadu,Chennai,600107,1,14
11-09-2025,Tamil Nadu,Chennai,600001,2,53
11-09-2025,Tamil Nadu,Chennai,600011,10,40
11-09-2025,Tamil Nadu,Chennai,600012,5,70
11-09-2025,Tamil Nadu,Chennai,600013,2,24
11-09-2025,Tamil Nadu,Chennai,600018,2,9
11-09-2025,Tamil Nadu,Chennai,600036,0,1
11-09-2025,Tamil Nadu,Chennai,600039,10,40
11-09-2025,Tamil Nadu,Chennai,600050,0,3
11-09-2025,Tamil Nadu,Chennai,600060,0,3
11-09-2025,Tamil Nadu,Chennai,600061,2,4
11-09-2025,Tamil Nadu,Chennai,600077,0,2
11-09-2025,Tamil Nadu,Chennai,600083,2,21
11-09-2025,Tamil Nadu,Chennai,600086,2,3
11-09-2025,Tamil Nadu,Chennai,600088,1,5
11-09-2025,Tamil Nadu,Chennai,600126,0,2
13-09-2025,Tamil Nadu,Chennai,600004,7,23
13-09-2025,Tamil Nadu,Chennai,600007,3,8
13-09-2025,Tamil Nadu,Chennai,600014,4,13
13-09-2025,Tamil Nadu,Chennai,600016,0,1
13-09-2025,Tamil Nadu,Chennai,600029,6,17
13-09-2025,Tamil Nadu,Chennai,600031,3,1
13-09-2025,Tamil Nadu,Chennai,600034,3,12
13-09-2025,Tamil Nadu,Chennai,600040,5,19
13-09-2025,Tamil Nadu,Chennai,600068,1,2
13-09-2025,Tamil Nadu,Chennai,600086,0,3
13-09-2025,Tamil Nadu,Chennai,600089,0,3
13-09-2025,Tamil Nadu,Chennai,600107,1,17
13-09-2025,Tamil Nadu,Chennai,600116,2,2
13-09-2025,Tamil Nadu,Chennai,600129,1,8
14-09-2025,Tamil Nadu,Chennai,600021,1,8
14-09-2025,Tamil Nadu,Chennai,600040,1,8
14-09-2025,Tamil Nadu,Chennai,600041,0,8
14-09-2025,Tamil Nadu,Chennai,600050,0,1
14-09-2025,Tamil Nadu,Chennai,600066,0,1
14-09-2025,Tamil Nadu,Chennai,600081,0,3
14-09-2025,Tamil Nadu,Chennai,600083,0,2
14-09-2025,Tamil Nadu,Chennai,600088,2,1
14-09-2025,Tamil Nadu,Chennai,600093,0,4
14-09-2025,Tamil Nadu,Chennai,600094,1,1
14-09-2025,Tamil Nadu,Chennai,600097,0,2
14-09-2025,Tamil Nadu,Chennai,600108,0,1
15-09-2025,Tamil Nadu,Chennai,600007,3,11
15-09-2025,Tamil Nadu,Chennai,600015,2,20
15-09-2025,Tamil Nadu,Chennai,600019,3,12
15-09-2025,Tamil Nadu,Chennai,600026,1,11
15-09-2025,Tamil Nadu,Chennai,600032,5,6
15-09-2025,Tamil Nadu,Chennai,600033,0,18
15-09-2025,Tamil Nadu,Chennai,600034,3,12
15-09-2025,Tamil Nadu,Chennai,600037,1,6
15-09-2025,Tamil Nadu,Chennai,600039,7,42
15-09-2025,Tamil Nadu,Chennai,600040,5,26
15-09-2025,Tamil Nadu,Chennai,600066,0,2
15-09-2025,Tamil Nadu,Chennai,600078,7,35
15-09-2025,Tamil Nadu,Chennai,600081,3,60
15-09-2025,Tamil Nadu,Chennai,600086,1,4
15-09-2025,Tamil Nadu,Chennai,600092,2,14
15-09-2025,Tamil Nadu,Chennai,600095,1,11
15-09-2025,Tamil Nadu,Chennai,600097,0,15
15-09-2025,Tamil Nadu,Chennai,600103,0,1
15-09-2025,Tamil Nadu,Chennai,600116,0,7
17-09-2025,Tamil Nadu,Chennai,600002,4,35
17-09-2025,Tamil Nadu,Chennai,600008,1,5
17-09-2025,Tamil Nadu,Chennai,600011,12,12
17-09-2025,Tamil Nadu,Chennai,600012,11,71
17-09-2025,Tamil Nadu,Chennai,600013,2,18
17-09-2025,Tamil Nadu,Chennai,600016,1,6
17-09-2025,Tamil Nadu,Chennai,600021,10,62
17-09-2025,Tamil Nadu,Chennai,600023,3,21
17-09-2025,Tamil Nadu,Chennai,600032,1,28
17-09-2025,Tamil Nadu,Chennai,600033,6,23
17-09-2025,Tamil Nadu,Chennai,600051,0,1
17-09-2025,Tamil Nadu,Chennai,600080,0,4
17-09-2025,Tamil Nadu,Chennai,600085,0,9
17-09-2025,Tamil Nadu,Chennai,600090,1,5
17-09-2025,Tamil Nadu,Chennai,600097,2,15
17-09-2025,Tamil Nadu,Chennai,600102,7,6
17-09-2025,Tamil Nadu,Chennai,600107,0,15
17-09-2025,Tamil Nadu,Chennai,600115,2,14
17-09-2025,Tamil Nadu,Chennai,600116,0,9
17-09-2025,Tamil Nadu,Chennai,600126,0,1
17-09-2025,Tamil Nadu,Chennai,600129,1,10
16-09-2025,Tamil Nadu,Chennai,600006,1,10
16-09-2025,Tamil Nadu,Chennai,600017,9,24
16-09-2025,Tamil Nadu,Chennai,600021,13,73
16-09-2025,Tamil Nadu,Chennai,600024,1,18
16-09-2025,Tamil Nadu,Chennai,600030,4,13
16-09-2025,Tamil Nadu,Chennai,600032,1,6
16-09-2025,Tamil Nadu,Chennai,600041,2,36
16-09-2025,Tamil Nadu,Chennai,600050,1,7
16-09-2025,Tamil Nadu,Chennai,600077,0,2
16-09-2025,Tamil Nadu,Chennai,600078,9,38
16-09-2025,Tamil Nadu,Chennai,600079,1,0
16-09-2025,Tamil Nadu,Chennai,600085,1,7
16-09-2025,Tamil Nadu,Chennai,600086,2,7
16-09-2025,Tamil Nadu,Chennai,600089,0,6
16-09-2025,Tamil Nadu,Chennai,600091,3,14
16-09-2025,Tamil Nadu,Chennai,600095,1,7
16-09-2025,Tamil Nadu,Chennai,600096,0,6
16-09-2025,Tamil Nadu,Chennai,600099,4,28
16-09-2025,Tamil Nadu,Chennai,600107,4,10
16-09-2025,Tamil Nadu,Chennai,600113,1,5
16-09-2025,Tamil Nadu,Chennai,600116,3,14
18-09-2025,Tamil Nadu,Chennai,600002,7,35
18-09-2025,Tamil Nadu,Chennai,600007,3,7
18-09-2025,Tamil Nadu,Chennai,600010,4,15
18-09-2025,Tamil Nadu,Chennai,600020,1,15
18-09-2025,Tamil Nadu,Chennai,600021,10,43
18-09-2025,Tamil Nadu,Chennai,600024,3,16
18-09-2025,Tamil Nadu,Chennai,600028,5,22
18-09-2025,Tamil Nadu,Chennai,600042,8,19
18-09-2025,Tamil Nadu,Chennai,600050,0,3
18-09-2025,Tamil Nadu,Chennai,600051,0,1
18-09-2025,Tamil Nadu,Chennai,600053,0,3
18-09-2025,Tamil Nadu,Chennai,600061,1,1
18-09-2025,Tamil Nadu,Chennai,600080,1,4
18-09-2025,Tamil Nadu,Chennai,600083,8,21
18-09-2025,Tamil Nadu,Chennai,600091,2,14
18-09-2025,Tamil Nadu,Chennai,600096,1,4
18-09-2025,Tamil Nadu,Chennai,600100,0,6
18-09-2025,Tamil Nadu,Chennai,600101,0,1
18-09-2025,Tamil Nadu,Chennai,600102,2,6
18-09-2025,Tamil Nadu,Chennai,600107,1,9
18-09-2025,Tamil Nadu,Chennai,600108,0,1
19-09-2025,Tamil Nadu,Chennai,600002,2,18
19-09-2025,Tamil Nadu,Chennai,600003,2,9
19-09-2025,Tamil Nadu,Chennai,600008,1,3
19-09-2025,Tamil Nadu,Chennai,600009,0,4
19-09-2025,Tamil Nadu,Chennai,600010,7,15
19-09-2025,Tamil Nadu,Chennai,600016,0,1
19-09-2025,Tamil Nadu,Chennai,600018,4,12
19-09-2025,Tamil Nadu,Chennai,600026,1,16
19-09-2025,Tamil Nadu,Chennai,600030,1,11
19-09-2025,Tamil Nadu,Chennai,600042,3,29
19-09-2025,Tamil Nadu,Chennai,600084,2,5
19-09-2025,Tamil Nadu,Chennai,600085,0,8
19-09-2025,Tamil Nadu,Chennai,600088,2,5
19-09-2025,Tamil Nadu,Chennai,600095,0,6
19-09-2025,Tamil Nadu,Chennai,600096,3,7
19-09-2025,Tamil Nadu,Chennai,600107,0,19
19-09-2025,Tamil Nadu,Chennai,600112,2,7
19-09-2025,Tamil Nadu,Chennai,600115,1,9
19-09-2025,Tamil Nadu,Chennai,600118,5,48
19-09-2025,Tamil Nadu,Chennai,600129,2,5
20-09-2025,Tamil Nadu,Chennai,600001,9,32
20-09-2025,Tamil Nadu,Chennai,600006,2,5
20-09-2025,Tamil Nadu,Chennai,600014,5,16
20-09-2025,Tamil Nadu,Chennai,600016,0,3
20-09-2025,Tamil Nadu,Chennai,600024,4,21
20-09-2025,Tamil Nadu,Chennai,600028,6,29
20-09-2025,Tamil Nadu,Chennai,600033,5,29
20-09-2025,Tamil Nadu,Chennai,600035,3,7
20-09-2025,Tamil Nadu,Chennai,600050,0,5
20-09-2025,Tamil Nadu,Chennai,600077,0,4
20-09-2025,Tamil Nadu,Chennai,600092,5,20
20-09-2025,Tamil Nadu,Chennai,600107,2,16
20-09-2025,Tamil Nadu,Chennai,600116,2,18
13-10-2025,Tamil Nadu,Chennai,600001,0,8
13-10-2025,Tamil Nadu,Chennai,600012,0,25
13-10-2025,Tamil Nadu,Chennai,600017,1,7
13-10-2025,Tamil Nadu,Chennai,600023,0,10
13-10-2025,Tamil Nadu,Chennai,600032,0,6
13-10-2025,Tamil Nadu,Chennai,600033,0,3
13-10-2025,Tamil Nadu,Chennai,600040,0,3
13-10-2025,Tamil Nadu,Chennai,600078,0,9
13-10-2025,Tamil Nadu,Chennai,600081,1,18
13-10-2025,Tamil Nadu,Chennai,600084,0,3
13-10-2025,Tamil Nadu,Chennai,600094,0,6
13-10-2025,Tamil Nadu,Chennai,600107,0,4
15-10-2025,Tamil Nadu,Chennai,600001,12,25
15-10-2025,Tamil Nadu,Chennai,600007,0,11
15-10-2025,Tamil Nadu,Chennai,600017,5,27
15-10-2025,Tamil Nadu,Chennai,600019,2,17
15-10-2025,Tamil Nadu,Chennai,600033,7,19
15-10-2025,Tamil Nadu,Chennai,600036,1,1
15-10-2025,Tamil Nadu,Chennai,600038,1,2
15-10-2025,Tamil Nadu,Chennai,600039,13,39
15-10-2025,Tamil Nadu,Chennai,600040,4,28
15-10-2025,Tamil Nadu,Chennai,600061,1,7
15-10-2025,Tamil Nadu,Chennai,600066,0,2
15-10-2025,Tamil Nadu,Chennai,600078,2,34
15-10-2025,Tamil Nadu,Chennai,600083,3,19
15-10-2025,Tamil Nadu,Chennai,600086,0,6
15-10-2025,Tamil Nadu,Chennai,600090,0,6
15-10-2025,Tamil Nadu,Chennai,600099,2,16
15-10-2025,Tamil Nadu,Chennai,600106,5,33
15-10-2025,Tamil Nadu,Chennai,600113,5,10
15-10-2025,Tamil Nadu,Chennai,600125,5,12
16-10-2025,Tamil Nadu,Chennai,600002,8,19
16-10-2025,Tamil Nadu,Chennai,600010,2,19
16-10-2025,Tamil Nadu,Chennai,600011,6,19
16-10-2025,Tamil Nadu,Chennai,600014,2,20
16-10-2025,Tamil Nadu,Chennai,600024,5,19
16-10-2025,Tamil Nadu,Chennai,600026,0,8
16-10-2025,Tamil Nadu,Chennai,600029,7,16
16-10-2025,Tamil Nadu,Chennai,600031,2,8
16-10-2025,Tamil Nadu,Chennai,600038,0,4
16-10-2025,Tamil Nadu,Chennai,600042,8,27
16-10-2025,Tamil Nadu,Chennai,600050,0,5
16-10-2025,Tamil Nadu,Chennai,600057,0,2
16-10-2025,Tamil Nadu,Chennai,600061,1,12
16-10-2025,Tamil Nadu,Chennai,600068,0,3
16-10-2025,Tamil Nadu,Chennai,600084,1,4
16-10-2025,Tamil Nadu,Chennai,600087,0,5
16-10-2025,Tamil Nadu,Chennai,600090,1,6
16-10-2025,Tamil Nadu,Chennai,600092,5,24
16-10-2025,Tamil Nadu,Chennai,600097,2,10
16-10-2025,Tamil Nadu,Chennai,600112,1,9
16-10-2025,Tamil Nadu,Chennai,600113,2,8
16-10-2025,Tamil Nadu,Chennai,600116,4,13
16-10-2025,Tamil Nadu,Chennai,600125,1,11
16-10-2025,Tamil Nadu,Chennai,600129,3,13
18-10-2025,Tamil Nadu,Chennai,600001,6,19
18-10-2025,Tamil Nadu,Chennai,600005,6,19
18-10-2025,Tamil Nadu,Chennai,600010,5,12
18-10-2025,Tamil Nadu,Chennai,600018,2,5
18-10-2025,Tamil Nadu,Chennai,600021,1,25
18-10-2025,Tamil Nadu,Chennai,600033,4,15
18-10-2025,Tamil Nadu,Chennai,600058,1,3
18-10-2025,Tamil Nadu,Chennai,600061,1,5
18-10-2025,Tamil Nadu,Chennai,600078,5,27
18-10-2025,Tamil Nadu,Chennai,600080,0,2
18-10-2025,Tamil Nadu,Chennai,600083,0,11
18-10-2025,Tamil Nadu,Chennai,600086,0,1
18-10-2025,Tamil Nadu,Chennai,600088,0,3
18-10-2025,Tamil Nadu,Chennai,600119,3,13
17-10-2025,Tamil Nadu,Chennai,600011,2,17
17-10-2025,Tamil Nadu,Chennai,600020,0,9
17-10-2025,Tamil Nadu,Chennai,600023,2,17
17-10-2025,Tamil Nadu,Chennai,600028,7,11
17-10-2025,Tamil Nadu,Chennai,600029,2,3
17-10-2025,Tamil Nadu,Chennai,600038,1,1
17-10-2025,Tamil Nadu,Chennai,600057,0,1
17-10-2025,Tamil Nadu,Chennai,600061,0,2
17-10-2025,Tamil Nadu,Chennai,600077,0,2
17-10-2025,Tamil Nadu,Chennai,600080,0,1
17-10-2025,Tamil Nadu,Chennai,600085,2,0
17-10-2025,Tamil Nadu,Chennai,600087,0,2
17-10-2025,Tamil Nadu,Chennai,600090,0,7
17-10-2025,Tamil Nadu,Chennai,600097,2,10
17-10-2025,Tamil Nadu,Chennai,600113,1,8
17-10-2025,Tamil Nadu,Chennai,600129,1,5
26-10-2025,Tamil Nadu,Chennai,600008,0,2
26-10-2025,Tamil Nadu,Chennai,600009,0,1
26-10-2025,Tamil Nadu,Chennai,600024,6,21
26-10-2025,Tamil Nadu,Chennai,600049,7,19
26-10-2025,Tamil Nadu,Chennai,600057,0,4
26-10-2025,Tamil Nadu,Chennai,600060,0,4
26-10-2025,Tamil Nadu,Chennai,600081,8,36
26-10-2025,Tamil Nadu,Chennai,600086,1,1
26-10-2025,Tamil Nadu,Chennai,600087,0,7
26-10-2025,Tamil Nadu,Chennai,600089,0,5
26-10-2025,Tamil Nadu,Chennai,600096,2,9
26-10-2025,Tamil Nadu,Chennai,600097,1,14
26-10-2025,Tamil Nadu,Chennai,600099,1,24
26-10-2025,Tamil Nadu,Chennai,600102,3,13
26-10-2025,Tamil Nadu,Chennai,600107,2,23
26-10-2025,Tamil Nadu,Chennai,600116,0,14
26-10-2025,Tamil Nadu,Chennai,600129,0,11
19-10-2025,Tamil Nadu,Chennai,600017,5,13
19-10-2025,Tamil Nadu,Chennai,600020,1,3
19-10-2025,Tamil Nadu,Chennai,600029,5,3
19-10-2025,Tamil Nadu,Chennai,600033,1,4
19-10-2025,Tamil Nadu,Chennai,600035,2,2
19-10-2025,Tamil Nadu,Chennai,600036,0,1
19-10-2025,Tamil Nadu,Chennai,600037,0,4
19-10-2025,Tamil Nadu,Chennai,600041,1,16
19-10-2025,Tamil Nadu,Chennai,600058,0,1
19-10-2025,Tamil Nadu,Chennai,600060,0,5
19-10-2025,Tamil Nadu,Chennai,600087,0,3
19-10-2025,Tamil Nadu,Chennai,600089,0,7
